DATE,POPULATION,GROUP,SUBGROUP,POP_DENOMINATOR,COUNT_PARTIALLY_CUMULATIVE,COUNT_FULLY_CUMULATIVE,COUNT_1PLUS_CUMULATIVE,COUNT_ADDITIONAL_CUMULATIVE,PERC_PARTIALLY,PERC_FULLY,PERC_1PLUS,PERC_ADDITIONAL
2021-07-04,All ages,Sex,Prefer not to answer,NA,40,NA,46,NA,NA,NA,NA,NA
2021-07-04,All ages,Sex,Unknown,NA,2374,45595,47969,NA,NA,NA,NA,NA
2021-07-03,Adults (18+),Age,18-24,704670.82,48885,338699,387584,NA,6.94,48.06,55,NA
2021-07-03,Adults (18+),Age,25-34,1483699,77826,792854,870680,NA,5.25,53.44,58.68,NA
2021-07-03,Adults (18+),Age,35-44,1136906,65772,700556,766328,NA,5.79,61.62,67.4,NA
2021-07-03,Adults (18+),Age,45-54,1028087,56234,682528,738762,NA,5.47,66.39,71.86,NA
2021-07-03,Adults (18+),Age,55-64,998924.42,50921,723743,774664,NA,5.1,72.45,77.55,NA
2021-07-03,Adults (18+),Age,65-74,718795,32495,543700,576195,NA,4.52,75.64,80.16,NA
2021-07-03,Adults (18+),Age,75-84,382674.58,16020,260201,276221,NA,4.19,68,72.18,NA
2021-07-03,Adults (18+),Age,85+,178938,7419,95793,103212,NA,4.15,53.53,57.68,NA
2021-07-03,Adults (18+),Borough,Citywide,6632694.82,355572,4138074,4493646,NA,5.36,62.39,67.75,NA
2021-07-03,Adults (18+),Borough,Bronx,1071774.44,63055,577056,640111,NA,5.88,53.84,59.72,NA
2021-07-03,Adults (18+),Borough,Brooklyn,1984839.78,99571,1116392,1215963,NA,5.02,56.25,61.26,NA
2021-07-03,Adults (18+),Borough,Manhattan,1383753.3,71992,986127,1058119,NA,5.2,71.26,76.47,NA
2021-07-03,Adults (18+),Borough,Queens,1819159.24,104774,1239668,1344442,NA,5.76,68.15,73.9,NA
2021-07-03,Adults (18+),Borough,Staten Island,373168.06,16180,218831,235011,NA,4.34,58.64,62.98,NA
2021-07-03,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,57004,786386,843390,NA,5.6,77.28,82.88,NA
2021-07-03,Adults (18+),Race/ethnicity,Black,1452845.22,52045,513578,565623,NA,3.58,35.35,38.93,NA
2021-07-03,Adults (18+),Race/ethnicity,Hispanic/Latino,1823990.38,105621,885844,991465,NA,5.79,48.57,54.36,NA
2021-07-03,Adults (18+),Race/ethnicity,Native American/Alaska Native,15020.93,1103,10625,11728,NA,7.34,70.73,78.08,NA
2021-07-03,Adults (18+),Race/ethnicity,Other,NA,35360,374629,409989,NA,NA,NA,NA,NA
2021-07-03,Adults (18+),Race/ethnicity,Multiracial,96578.73,211,3093,3304,NA,0.22,3.2,3.42,NA
2021-07-03,Adults (18+),Race/ethnicity,Unknown,NA,40454,406310,446764,NA,NA,NA,NA,NA
2021-07-03,Adults (18+),Race/ethnicity,White,2226617.54,63774,1157609,1221383,NA,2.86,51.99,54.85,NA
2021-07-03,Adults (18+),Sex,Female,3524289.08,187575,2189591,2377166,NA,5.32,62.13,67.45,NA
2021-07-03,Adults (18+),Sex,Male,3108405.74,165670,1903676,2069346,NA,5.33,61.24,66.57,NA
2021-07-03,Adults (18+),Sex,Other,NA,62,166,228,NA,NA,NA,NA,NA
2021-07-03,Adults (18+),Sex,Prefer not to answer,NA,32,NA,37,NA,NA,NA,NA,NA
2021-07-03,Adults (18+),Sex,Unknown,NA,2233,44636,46869,NA,NA,NA,NA,NA
2021-07-03,All ages,Age,0-17,1704122.18,45587,152136,197723,NA,2.68,8.93,11.6,NA
2021-07-03,All ages,Age,18-24,704670.82,48885,338699,387584,NA,6.94,48.06,55,NA
2021-07-03,All ages,Age,25-34,1483699,77826,792854,870680,NA,5.25,53.44,58.68,NA
2021-07-03,All ages,Age,35-44,1136906,65772,700556,766328,NA,5.79,61.62,67.4,NA
2021-07-03,All ages,Age,45-54,1028087,56234,682528,738762,NA,5.47,66.39,71.86,NA
2021-07-03,All ages,Age,55-64,998924.42,50921,723743,774664,NA,5.1,72.45,77.55,NA
2021-07-03,All ages,Age,65-74,718795,32495,543700,576195,NA,4.52,75.64,80.16,NA
2021-07-03,All ages,Age,75-84,382674.58,16020,260201,276221,NA,4.19,68,72.18,NA
2021-07-03,All ages,Age,85+,178938,7419,95793,103212,NA,4.15,53.53,57.68,NA
2021-07-03,All ages,Borough,Citywide,8336817,401159,4290210,4691369,NA,4.81,51.46,56.27,NA
2021-07-03,All ages,Borough,Bronx,1421020.59,71152,599042,670194,NA,5.01,42.16,47.16,NA
2021-07-03,All ages,Borough,Brooklyn,2559903,111547,1155602,1267149,NA,4.36,45.14,49.5,NA
2021-07-03,All ages,Borough,Manhattan,1611420.17,80026,1019976,1100002,NA,4.97,63.3,68.26,NA
2021-07-03,All ages,Borough,Queens,2268330.23,120080,1288801,1408881,NA,5.29,56.82,62.11,NA
2021-07-03,All ages,Borough,Staten Island,476143,18354,226789,245143,NA,3.85,47.63,51.49,NA
2021-07-03,All ages,Race/ethnicity,Asian/NHPI,1233642,69484,822485,891969,NA,5.63,66.67,72.3,NA
2021-07-03,All ages,Race/ethnicity,Black,1825848,57220,528127,585347,NA,3.13,28.93,32.06,NA
2021-07-03,All ages,Race/ethnicity,Hispanic/Latino,2423590,120889,922713,1043602,NA,4.99,38.07,43.06,NA
2021-07-03,All ages,Race/ethnicity,Native American/Alaska Native,18864,1322,11444,12766,NA,7.01,60.67,67.67,NA
2021-07-03,All ages,Race/ethnicity,Other,NA,39827,388263,428090,NA,NA,NA,NA,NA
2021-07-03,All ages,Race/ethnicity,Multiracial,152897,220,3135,3355,NA,0.14,2.05,2.19,NA
2021-07-03,All ages,Race/ethnicity,Unknown,NA,43655,424249,467904,NA,NA,NA,NA,NA
2021-07-03,All ages,Race/ethnicity,White,2681976,68542,1189794,1258336,NA,2.56,44.36,46.92,NA
2021-07-03,All ages,Sex,Female,4358375.42,210550,2266470,2477020,NA,4.83,52,56.83,NA
2021-07-03,All ages,Sex,Male,3978441.58,188130,1977998,2166128,NA,4.73,49.72,54.45,NA
2021-07-03,All ages,Sex,Other,NA,67,171,238,NA,NA,NA,NA,NA
2021-07-03,All ages,Sex,Prefer not to answer,NA,37,NA,43,NA,NA,NA,NA,NA
2021-07-03,All ages,Sex,Unknown,NA,2375,45565,47940,NA,NA,NA,NA,NA
2021-07-02,Adults (18+),Age,18-24,704670.82,49139,336944,386083,NA,6.97,47.82,54.79,NA
2021-07-02,Adults (18+),Age,25-34,1483699,78055,790520,868575,NA,5.26,53.28,58.54,NA
2021-07-02,Adults (18+),Age,35-44,1136906,66106,698406,764512,NA,5.81,61.43,67.24,NA
2021-07-02,Adults (18+),Age,45-54,1028087,56556,680712,737268,NA,5.5,66.21,71.71,NA
2021-07-02,Adults (18+),Age,55-64,998924.42,51076,722456,773532,NA,5.11,72.32,77.44,NA
2021-07-02,Adults (18+),Age,65-74,718795,32689,543070,575759,NA,4.55,75.55,80.1,NA
2021-07-02,Adults (18+),Age,75-84,382674.58,16035,259981,276016,NA,4.19,67.94,72.13,NA
2021-07-02,Adults (18+),Age,85+,178938,7445,95703,103148,NA,4.16,53.48,57.64,NA
2021-07-02,Adults (18+),Borough,Citywide,6632694.82,357101,4127792,4484893,NA,5.38,62.23,67.62,NA
2021-07-02,Adults (18+),Borough,Bronx,1071774.44,63498,575351,638849,NA,5.92,53.68,59.61,NA
2021-07-02,Adults (18+),Borough,Brooklyn,1984839.78,100032,1113442,1213474,NA,5.04,56.1,61.14,NA
2021-07-02,Adults (18+),Borough,Manhattan,1383753.3,72057,984254,1056311,NA,5.21,71.13,76.34,NA
2021-07-02,Adults (18+),Borough,Queens,1819159.24,105393,1236362,1341755,NA,5.79,67.96,73.76,NA
2021-07-02,Adults (18+),Borough,Staten Island,373168.06,16121,218383,234504,NA,4.32,58.52,62.84,NA
2021-07-02,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,57486,784566,842052,NA,5.65,77.1,82.75,NA
2021-07-02,Adults (18+),Race/ethnicity,Black,1452845.22,52152,512091,564243,NA,3.59,35.25,38.84,NA
2021-07-02,Adults (18+),Race/ethnicity,Hispanic/Latino,1823990.38,106291,881944,988235,NA,5.83,48.35,54.18,NA
2021-07-02,Adults (18+),Race/ethnicity,Native American/Alaska Native,15020.93,1120,10592,11712,NA,7.46,70.51,77.97,NA
2021-07-02,Adults (18+),Race/ethnicity,Other,NA,35441,373675,409116,NA,NA,NA,NA,NA
2021-07-02,Adults (18+),Race/ethnicity,Multiracial,96578.73,211,3091,3302,NA,0.22,3.2,3.42,NA
2021-07-02,Adults (18+),Race/ethnicity,Unknown,NA,40586,405564,446150,NA,NA,NA,NA,NA
2021-07-02,Adults (18+),Race/ethnicity,White,2226617.54,63814,1156269,1220083,NA,2.87,51.93,54.8,NA
2021-07-02,Adults (18+),Sex,Female,3524289.08,188226,2184314,2372540,NA,5.34,61.98,67.32,NA
2021-07-02,Adults (18+),Sex,Male,3108405.74,166537,1898693,2065230,NA,5.36,61.08,66.44,NA
2021-07-02,Adults (18+),Sex,Other,NA,62,165,227,NA,NA,NA,NA,NA
2021-07-02,Adults (18+),Sex,Prefer not to answer,NA,30,NA,35,NA,NA,NA,NA,NA
2021-07-02,Adults (18+),Sex,Unknown,NA,2246,44615,46861,NA,NA,NA,NA,NA
2021-07-02,All ages,Age,0-17,1704122.18,46180,149673,195853,NA,2.71,8.78,11.49,NA
2021-07-02,All ages,Age,18-24,704670.82,49139,336944,386083,NA,6.97,47.82,54.79,NA
2021-07-02,All ages,Age,25-34,1483699,78055,790520,868575,NA,5.26,53.28,58.54,NA
2021-07-02,All ages,Age,35-44,1136906,66106,698406,764512,NA,5.81,61.43,67.24,NA
2021-07-02,All ages,Age,45-54,1028087,56556,680712,737268,NA,5.5,66.21,71.71,NA
2021-07-02,All ages,Age,55-64,998924.42,51076,722456,773532,NA,5.11,72.32,77.44,NA
2021-07-02,All ages,Age,65-74,718795,32689,543070,575759,NA,4.55,75.55,80.1,NA
2021-07-02,All ages,Age,75-84,382674.58,16035,259981,276016,NA,4.19,67.94,72.13,NA
2021-07-02,All ages,Age,85+,178938,7445,95703,103148,NA,4.16,53.48,57.64,NA
2021-07-02,All ages,Borough,Citywide,8336817,403281,4277465,4680746,NA,4.84,51.31,56.15,NA
2021-07-02,All ages,Borough,Bronx,1421020.59,71678,596933,668611,NA,5.04,42.01,47.05,NA
2021-07-02,All ages,Borough,Brooklyn,2559903,112263,1151896,1264159,NA,4.39,45,49.38,NA
2021-07-02,All ages,Borough,Manhattan,1611420.17,80049,1017828,1097877,NA,4.97,63.16,68.13,NA
2021-07-02,All ages,Borough,Queens,2268330.23,120978,1284585,1405563,NA,5.33,56.63,61.96,NA
2021-07-02,All ages,Borough,Staten Island,476143,18313,226223,244536,NA,3.85,47.51,51.36,NA
2021-07-02,All ages,Race/ethnicity,Asian/NHPI,1233642,70256,819809,890065,NA,5.7,66.45,72.15,NA
2021-07-02,All ages,Race/ethnicity,Black,1825848,57364,526364,583728,NA,3.14,28.83,31.97,NA
2021-07-02,All ages,Race/ethnicity,Hispanic/Latino,2423590,121668,918012,1039680,NA,5.02,37.88,42.9,NA
2021-07-02,All ages,Race/ethnicity,Native American/Alaska Native,18864,1354,11388,12742,NA,7.18,60.37,67.55,NA
2021-07-02,All ages,Race/ethnicity,Other,NA,39986,387073,427059,NA,NA,NA,NA,NA
2021-07-02,All ages,Race/ethnicity,Multiracial,152897,219,3132,3351,NA,0.14,2.05,2.19,NA
2021-07-02,All ages,Race/ethnicity,Unknown,NA,43829,423442,467271,NA,NA,NA,NA,NA
2021-07-02,All ages,Race/ethnicity,White,2681976,68605,1188245,1256850,NA,2.56,44.3,46.86,NA
2021-07-02,All ages,Sex,Female,4358375.42,211486,2259954,2471440,NA,4.85,51.85,56.71,NA
2021-07-02,All ages,Sex,Male,3978441.58,189303,1971791,2161094,NA,4.76,49.56,54.32,NA
2021-07-02,All ages,Sex,Other,NA,66,170,236,NA,NA,NA,NA,NA
2021-07-02,All ages,Sex,Prefer not to answer,NA,35,NA,41,NA,NA,NA,NA,NA
2021-07-02,All ages,Sex,Unknown,NA,2391,45544,47935,NA,NA,NA,NA,NA
2021-07-01,Adults (18+),Age,18-24,704670.82,49466,335095,384561,NA,7.02,47.55,54.57,NA
2021-07-01,Adults (18+),Age,25-34,1483699,78687,787862,866549,NA,5.3,53.1,58.4,NA
2021-07-01,Adults (18+),Age,35-44,1136906,66554,696182,762736,NA,5.85,61.23,67.09,NA
2021-07-01,Adults (18+),Age,45-54,1028087,56972,678790,735762,NA,5.54,66.02,71.57,NA
2021-07-01,Adults (18+),Age,55-64,998924.42,51581,720722,772303,NA,5.16,72.15,77.31,NA
2021-07-01,Adults (18+),Age,65-74,718795,32911,542211,575122,NA,4.58,75.43,80.01,NA
2021-07-01,Adults (18+),Age,75-84,382674.58,16129,259623,275752,NA,4.21,67.84,72.06,NA
2021-07-01,Adults (18+),Age,85+,178938,7469,95560,103029,NA,4.17,53.4,57.58,NA
2021-07-01,Adults (18+),Borough,Citywide,6632694.82,359769,4116045,4475814,NA,5.42,62.06,67.48,NA
2021-07-01,Adults (18+),Borough,Bronx,1071774.44,63951,573295,637246,NA,5.97,53.49,59.46,NA
2021-07-01,Adults (18+),Borough,Brooklyn,1984839.78,100706,1110501,1211207,NA,5.07,55.95,61.02,NA
2021-07-01,Adults (18+),Borough,Manhattan,1383753.3,72514,982109,1054623,NA,5.24,70.97,76.21,NA
2021-07-01,Adults (18+),Borough,Queens,1819159.24,106399,1232249,1338648,NA,5.85,67.74,73.59,NA
2021-07-01,Adults (18+),Borough,Staten Island,373168.06,16199,217891,234090,NA,4.34,58.39,62.73,NA
2021-07-01,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,58090,782883,840973,NA,5.71,76.93,82.64,NA
2021-07-01,Adults (18+),Race/ethnicity,Black,1452845.22,52293,510352,562645,NA,3.6,35.13,38.73,NA
2021-07-01,Adults (18+),Race/ethnicity,Hispanic/Latino,1823990.38,107182,877645,984827,NA,5.88,48.12,53.99,NA
2021-07-01,Adults (18+),Race/ethnicity,Native American/Alaska Native,15020.93,1141,10495,11636,NA,7.6,69.87,77.47,NA
2021-07-01,Adults (18+),Race/ethnicity,Other,NA,35603,372665,408268,NA,NA,NA,NA,NA
2021-07-01,Adults (18+),Race/ethnicity,Multiracial,96578.73,214,3079,3293,NA,0.22,3.19,3.41,NA
2021-07-01,Adults (18+),Race/ethnicity,Unknown,NA,40841,404797,445638,NA,NA,NA,NA,NA
2021-07-01,Adults (18+),Race/ethnicity,White,2226617.54,64405,1154129,1218534,NA,2.89,51.83,54.73,NA
2021-07-01,Adults (18+),Sex,Female,3524289.08,189539,2178086,2367625,NA,5.38,61.8,67.18,NA
2021-07-01,Adults (18+),Sex,Male,3108405.74,167888,1893164,2061052,NA,5.4,60.9,66.31,NA
2021-07-01,Adults (18+),Sex,Other,NA,61,168,229,NA,NA,NA,NA,NA
2021-07-01,Adults (18+),Sex,Prefer not to answer,NA,27,NA,32,NA,NA,NA,NA,NA
2021-07-01,Adults (18+),Sex,Unknown,NA,2254,44622,46876,NA,NA,NA,NA,NA
2021-07-01,All ages,Age,0-17,1704122.18,46246,147747,193993,NA,2.71,8.67,11.38,NA
2021-07-01,All ages,Age,18-24,704670.82,49466,335095,384561,NA,7.02,47.55,54.57,NA
2021-07-01,All ages,Age,25-34,1483699,78687,787862,866549,NA,5.3,53.1,58.4,NA
2021-07-01,All ages,Age,35-44,1136906,66554,696182,762736,NA,5.85,61.23,67.09,NA
2021-07-01,All ages,Age,45-54,1028087,56972,678790,735762,NA,5.54,66.02,71.57,NA
2021-07-01,All ages,Age,55-64,998924.42,51581,720722,772303,NA,5.16,72.15,77.31,NA
2021-07-01,All ages,Age,65-74,718795,32911,542211,575122,NA,4.58,75.43,80.01,NA
2021-07-01,All ages,Age,75-84,382674.58,16129,259623,275752,NA,4.21,67.84,72.06,NA
2021-07-01,All ages,Age,85+,178938,7469,95560,103029,NA,4.17,53.4,57.58,NA
2021-07-01,All ages,Borough,Citywide,8336817,406015,4263792,4669807,NA,4.87,51.14,56.01,NA
2021-07-01,All ages,Borough,Bronx,1421020.59,72171,594483,666654,NA,5.08,41.83,46.91,NA
2021-07-01,All ages,Borough,Brooklyn,2559903,113051,1148489,1261540,NA,4.42,44.86,49.28,NA
2021-07-01,All ages,Borough,Manhattan,1611420.17,80527,1015423,1095950,NA,5,63.01,68.01,NA
2021-07-01,All ages,Borough,Queens,2268330.23,121868,1279765,1401633,NA,5.37,56.42,61.79,NA
2021-07-01,All ages,Borough,Staten Island,476143,18398,225632,244030,NA,3.86,47.39,51.25,NA
2021-07-01,All ages,Race/ethnicity,Asian/NHPI,1233642,70913,817631,888544,NA,5.75,66.28,72.03,NA
2021-07-01,All ages,Race/ethnicity,Black,1825848,57512,524352,581864,NA,3.15,28.72,31.87,NA
2021-07-01,All ages,Race/ethnicity,Hispanic/Latino,2423590,122533,912995,1035528,NA,5.06,37.67,42.73,NA
2021-07-01,All ages,Race/ethnicity,Native American/Alaska Native,18864,1383,11274,12657,NA,7.33,59.76,67.1,NA
2021-07-01,All ages,Race/ethnicity,Other,NA,40145,385872,426017,NA,NA,NA,NA,NA
2021-07-01,All ages,Race/ethnicity,Multiracial,152897,222,3119,3341,NA,0.15,2.04,2.19,NA
2021-07-01,All ages,Race/ethnicity,Unknown,NA,44133,422709,466842,NA,NA,NA,NA,NA
2021-07-01,All ages,Race/ethnicity,White,2681976,69174,1185840,1255014,NA,2.58,44.22,46.79,NA
2021-07-01,All ages,Sex,Female,4358375.42,212841,2252731,2465572,NA,4.88,51.69,56.57,NA
2021-07-01,All ages,Sex,Male,3978441.58,190677,1965329,2156006,NA,4.79,49.4,54.19,NA
2021-07-01,All ages,Sex,Other,NA,65,174,239,NA,NA,NA,NA,NA
2021-07-01,All ages,Sex,Prefer not to answer,NA,32,NA,38,NA,NA,NA,NA,NA
2021-07-01,All ages,Sex,Unknown,NA,2400,45552,47952,NA,NA,NA,NA,NA
2021-06-30,Adults (18+),Age,18-24,704670.82,50184,332775,382959,NA,7.12,47.22,54.35,NA
2021-06-30,Adults (18+),Age,25-34,1483699,80202,784199,864401,NA,5.41,52.85,58.26,NA
2021-06-30,Adults (18+),Age,35-44,1136906,67894,693057,760951,NA,5.97,60.96,66.93,NA
2021-06-30,Adults (18+),Age,45-54,1028087,58046,676237,734283,NA,5.65,65.78,71.42,NA
2021-06-30,Adults (18+),Age,55-64,998924.42,53016,718165,771181,NA,5.31,71.89,77.2,NA
2021-06-30,Adults (18+),Age,65-74,718795,33532,540941,574473,NA,4.67,75.26,79.92,NA
2021-06-30,Adults (18+),Age,75-84,382674.58,16394,259084,275478,NA,4.28,67.7,71.99,NA
2021-06-30,Adults (18+),Age,85+,178938,7567,95370,102937,NA,4.23,53.3,57.53,NA
2021-06-30,Adults (18+),Borough,Citywide,6632694.82,366835,4099828,4466663,NA,5.53,61.81,67.34,NA
2021-06-30,Adults (18+),Borough,Bronx,1071774.44,64643,570962,635605,NA,6.03,53.27,59.3,NA
2021-06-30,Adults (18+),Borough,Brooklyn,1984839.78,102636,1105909,1208545,NA,5.17,55.72,60.89,NA
2021-06-30,Adults (18+),Borough,Manhattan,1383753.3,74178,978627,1052805,NA,5.36,70.72,76.08,NA
2021-06-30,Adults (18+),Borough,Queens,1819159.24,108806,1227195,1336001,NA,5.98,67.46,73.44,NA
2021-06-30,Adults (18+),Borough,Staten Island,373168.06,16572,217135,233707,NA,4.44,58.19,62.63,NA
2021-06-30,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,59894,778036,837930,NA,5.89,76.45,82.34,NA
2021-06-30,Adults (18+),Race/ethnicity,Black,1452845.22,52964,507334,560298,NA,3.65,34.92,38.57,NA
2021-06-30,Adults (18+),Race/ethnicity,Hispanic/Latino,1823990.38,108643,870022,978665,NA,5.96,47.7,53.66,NA
2021-06-30,Adults (18+),Race/ethnicity,Native American/Alaska Native,15020.93,1206,10416,11622,NA,8.03,69.34,77.37,NA
2021-06-30,Adults (18+),Race/ethnicity,Other,NA,35935,372128,408063,NA,NA,NA,NA,NA
2021-06-30,Adults (18+),Race/ethnicity,Multiracial,96578.73,214,3093,3307,NA,0.22,3.2,3.42,NA
2021-06-30,Adults (18+),Race/ethnicity,Unknown,NA,41406,410149,451555,NA,NA,NA,NA,NA
2021-06-30,Adults (18+),Race/ethnicity,White,2226617.54,66573,1148650,1215223,NA,2.99,51.59,54.58,NA
2021-06-30,Adults (18+),Sex,Female,3524289.08,193147,2170268,2363415,NA,5.48,61.58,67.06,NA
2021-06-30,Adults (18+),Sex,Male,3108405.74,171338,1886059,2057397,NA,5.51,60.68,66.19,NA
2021-06-30,Adults (18+),Sex,Other,NA,65,156,221,NA,NA,NA,NA,NA
2021-06-30,Adults (18+),Sex,Prefer not to answer,NA,27,NA,32,NA,NA,NA,NA,NA
2021-06-30,Adults (18+),Sex,Unknown,NA,2258,43340,45598,NA,NA,NA,NA,NA
2021-06-30,All ages,Age,0-17,1704122.18,46245,145913,192158,NA,2.71,8.56,11.28,NA
2021-06-30,All ages,Age,18-24,704670.82,50184,332775,382959,NA,7.12,47.22,54.35,NA
2021-06-30,All ages,Age,25-34,1483699,80202,784199,864401,NA,5.41,52.85,58.26,NA
2021-06-30,All ages,Age,35-44,1136906,67894,693057,760951,NA,5.97,60.96,66.93,NA
2021-06-30,All ages,Age,45-54,1028087,58046,676237,734283,NA,5.65,65.78,71.42,NA
2021-06-30,All ages,Age,55-64,998924.42,53016,718165,771181,NA,5.31,71.89,77.2,NA
2021-06-30,All ages,Age,65-74,718795,33532,540941,574473,NA,4.67,75.26,79.92,NA
2021-06-30,All ages,Age,75-84,382674.58,16394,259084,275478,NA,4.28,67.7,71.99,NA
2021-06-30,All ages,Age,85+,178938,7567,95370,102937,NA,4.23,53.3,57.53,NA
2021-06-30,All ages,Borough,Citywide,8336817,413080,4245741,4658821,NA,4.95,50.93,55.88,NA
2021-06-30,All ages,Borough,Bronx,1421020.59,72845,591830,664675,NA,5.13,41.65,46.77,NA
2021-06-30,All ages,Borough,Brooklyn,2559903,114997,1143398,1258395,NA,4.49,44.67,49.16,NA
2021-06-30,All ages,Borough,Manhattan,1611420.17,82173,1011667,1093840,NA,5.1,62.78,67.88,NA
2021-06-30,All ages,Borough,Queens,2268330.23,124297,1274048,1398345,NA,5.48,56.17,61.65,NA
2021-06-30,All ages,Borough,Staten Island,476143,18768,224798,243566,NA,3.94,47.21,51.15,NA
2021-06-30,All ages,Race/ethnicity,Asian/NHPI,1233642,72776,811525,884301,NA,5.9,65.78,71.68,NA
2021-06-30,All ages,Race/ethnicity,Black,1825848,58183,520866,579049,NA,3.19,28.53,31.71,NA
2021-06-30,All ages,Race/ethnicity,Hispanic/Latino,2423590,123890,903839,1027729,NA,5.11,37.29,42.41,NA
2021-06-30,All ages,Race/ethnicity,Native American/Alaska Native,18864,1450,11189,12639,NA,7.69,59.31,67,NA
2021-06-30,All ages,Race/ethnicity,Other,NA,40438,385298,425736,NA,NA,NA,NA,NA
2021-06-30,All ages,Race/ethnicity,Multiracial,152897,222,3136,3358,NA,0.15,2.05,2.2,NA
2021-06-30,All ages,Race/ethnicity,Unknown,NA,44788,431044,475832,NA,NA,NA,NA,NA
2021-06-30,All ages,Race/ethnicity,White,2681976,71333,1178844,1250177,NA,2.66,43.95,46.61,NA
2021-06-30,All ages,Sex,Female,4358375.42,216442,2244108,2460550,NA,4.97,51.49,56.46,NA
2021-06-30,All ages,Sex,Male,3978441.58,194132,1957387,2151519,NA,4.88,49.2,54.08,NA
2021-06-30,All ages,Sex,Other,NA,70,161,231,NA,NA,NA,NA,NA
2021-06-30,All ages,Sex,Prefer not to answer,NA,32,NA,38,NA,NA,NA,NA,NA
2021-06-30,All ages,Sex,Unknown,NA,2404,44079,46483,NA,NA,NA,NA,NA
2021-06-29,Adults (18+),Age,18-24,704670.82,50599,330508,381107,NA,7.18,46.9,54.08,NA
2021-06-29,Adults (18+),Age,25-34,1483699,80579,781291,861870,NA,5.43,52.66,58.09,NA
2021-06-29,Adults (18+),Age,35-44,1136906,68321,690464,758785,NA,6.01,60.73,66.74,NA
2021-06-29,Adults (18+),Age,45-54,1028087,58382,674134,732516,NA,5.68,65.57,71.25,NA
2021-06-29,Adults (18+),Age,55-64,998924.42,53286,716472,769758,NA,5.33,71.72,77.06,NA
2021-06-29,Adults (18+),Age,65-74,718795,33610,540137,573747,NA,4.68,75.14,79.82,NA
2021-06-29,Adults (18+),Age,75-84,382674.58,16442,258714,275156,NA,4.3,67.61,71.9,NA
2021-06-29,Adults (18+),Age,85+,178938,7572,95220,102792,NA,4.23,53.21,57.45,NA
2021-06-29,Adults (18+),Borough,Citywide,6632694.82,368791,4086940,4455731,NA,5.56,61.62,67.18,NA
2021-06-29,Adults (18+),Borough,Bronx,1071774.44,65199,568517,633716,NA,6.08,53.04,59.13,NA
2021-06-29,Adults (18+),Borough,Brooklyn,1984839.78,103100,1102340,1205440,NA,5.19,55.54,60.73,NA
2021-06-29,Adults (18+),Borough,Manhattan,1383753.3,74433,976205,1050638,NA,5.38,70.55,75.93,NA
2021-06-29,Adults (18+),Borough,Queens,1819159.24,109437,1223194,1332631,NA,6.02,67.24,73.26,NA
2021-06-29,Adults (18+),Borough,Staten Island,373168.06,16622,216684,233306,NA,4.45,58.07,62.52,NA
2021-06-29,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,60462,775752,836214,NA,5.94,76.23,82.17,NA
2021-06-29,Adults (18+),Race/ethnicity,Black,1452845.22,53001,505430,558431,NA,3.65,34.79,38.44,NA
2021-06-29,Adults (18+),Race/ethnicity,Hispanic/Latino,1823990.38,109166,865362,974528,NA,5.99,47.44,53.43,NA
2021-06-29,Adults (18+),Race/ethnicity,Native American/Alaska Native,15020.93,1221,10375,11596,NA,8.13,69.07,77.2,NA
2021-06-29,Adults (18+),Race/ethnicity,Other,NA,36195,371054,407249,NA,NA,NA,NA,NA
2021-06-29,Adults (18+),Race/ethnicity,Multiracial,96578.73,220,3083,3303,NA,0.23,3.19,3.42,NA
2021-06-29,Adults (18+),Race/ethnicity,Unknown,NA,41781,409117,450898,NA,NA,NA,NA,NA
2021-06-29,Adults (18+),Race/ethnicity,White,2226617.54,66745,1146767,1213512,NA,3,51.5,54.5,NA
2021-06-29,Adults (18+),Sex,Female,3524289.08,194080,2163455,2357535,NA,5.51,61.39,66.89,NA
2021-06-29,Adults (18+),Sex,Male,3108405.74,172349,1879998,2052347,NA,5.54,60.48,66.03,NA
2021-06-29,Adults (18+),Sex,Other,NA,65,156,221,NA,NA,NA,NA,NA
2021-06-29,Adults (18+),Sex,Prefer not to answer,NA,27,NA,32,NA,NA,NA,NA,NA
2021-06-29,Adults (18+),Sex,Unknown,NA,2270,43326,45596,NA,NA,NA,NA,NA
2021-06-29,All ages,Age,0-17,1704122.18,46328,143277,189605,NA,2.72,8.41,11.13,NA
2021-06-29,All ages,Age,18-24,704670.82,50599,330508,381107,NA,7.18,46.9,54.08,NA
2021-06-29,All ages,Age,25-34,1483699,80579,781291,861870,NA,5.43,52.66,58.09,NA
2021-06-29,All ages,Age,35-44,1136906,68321,690464,758785,NA,6.01,60.73,66.74,NA
2021-06-29,All ages,Age,45-54,1028087,58382,674134,732516,NA,5.68,65.57,71.25,NA
2021-06-29,All ages,Age,55-64,998924.42,53286,716472,769758,NA,5.33,71.72,77.06,NA
2021-06-29,All ages,Age,65-74,718795,33610,540137,573747,NA,4.68,75.14,79.82,NA
2021-06-29,All ages,Age,75-84,382674.58,16442,258714,275156,NA,4.3,67.61,71.9,NA
